timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,knee_x, knee_y, knee_z,knee_qx, knee_qy, knee_qz, knee_qw
161839.237475,-5.57726,2.38695,-2.29954,-3.53614,3.67921,-0.0693524,-0.00174662,0.557042,0.116532,0.957277,-0.0848542,0.250681,0.730622,-0.227032,0.700789,0.046632,0.981091,0.0207057,-0.186698,0.129047,-0.0630679,0.498713,0.116532,0.957277,-0.0848542,0.250681,
161839.258635,-5.40655,2.27933,-2.23707,-3.40351,3.40827,-0.0693347,-0.00148965,0.556582,0.117089,0.956218,-0.090812,0.252368,0.73183,-0.224892,0.698296,0.0845477,0.98178,0.029289,-0.167637,0.128958,-0.0642824,0.499468,0.117089,0.956218,-0.090812,0.252368,
161839.279620,-5.57555,2.40046,-2.28312,-3.54856,3.66224,-0.0694054,-0.00165916,0.557355,0.116361,0.957808,-0.086913,0.248012,0.730528,-0.226964,0.700599,0.0463118,0.981077,0.0212852,-0.186786,0.128584,-0.0633803,0.498064,0.116361,0.957808,-0.086913,0.248012,
161839.300662,-5.62238,2.38709,-2.28097,-3.56697,3.67127,-0.0694364,-0.00148472,0.556799,0.11682,0.956721,-0.0910904,0.25048,0.730527,-0.226986,0.700654,0.0468745,0.98128,0.0207284,-0.185642,0.128637,-0.064256,0.498905,0.11682,0.956721,-0.0910904,0.25048,
161839.321644,-5.60333,2.41228,-2.30628,-3.57025,3.68984,-0.0693553,-0.00174963,0.55704,0.116533,0.957262,-0.0848443,0.250742,0.730547,-0.227002,0.700679,0.0459204,0.981006,0.0212258,-0.187267,0.129052,-0.0630691,0.498736,0.116533,0.957262,-0.0848443,0.250742,
161839.342555,-5.39295,2.30443,-2.21991,-3.42878,3.38379,-0.069333,-0.00149018,0.556583,0.117073,0.956202,-0.0909077,0.252403,0.731771,-0.22482,0.698132,0.0855771,0.981846,0.0304167,-0.166523,0.128962,-0.0642976,0.499492,0.117073,0.956202,-0.0909077,0.252403,
161839.363546,-5.41414,2.32111,-2.23665,-3.43611,3.4082,-0.0693312,-0.00149078,0.556577,0.117092,0.956208,-0.0909015,0.252373,0.731864,-0.224986,0.698397,0.0838342,0.981726,0.0291864,-0.16833,0.128958,-0.0643038,0.499472,0.117092,0.956208,-0.0909015,0.252373,
161839.384486,-5.40158,2.33951,-2.22034,-3.41474,3.39271,-0.0693352,-0.00148908,0.556584,0.117094,0.956215,-0.0907632,0.252397,0.731679,-0.224788,0.698336,0.0841408,0.98193,0.030379,-0.166767,0.128963,-0.0642731,0.499478,0.117094,0.956215,-0.0907632,0.252397,
161839.405500,-5.42286,2.29324,-2.24508,-3.46153,3.4067,-0.0693357,-0.00149352,0.556572,0.117081,0.956205,-0.0908699,0.252402,0.731698,-0.224883,0.698676,0.0828485,0.98155,0.0295855,-0.169765,0.12896,-0.0642956,0.499477,0.117081,0.956205,-0.0908699,0.252402,
161839.426570,-5.62848,2.33527,-2.28672,-3.59463,3.66362,-0.0693373,-0.00149437,0.556578,0.11705,0.956215,-0.0908717,0.252379,0.73055,-0.227007,0.700686,0.0459178,0.981,0.0212862,-0.187289,0.128958,-0.0642863,0.499473,0.11705,0.956215,-0.0908717,0.252379,
161839.447597,-5.63323,2.35502,-2.291,-3.57617,3.6774,-0.0693306,-0.00149316,0.556572,0.11707,0.956206,-0.0909499,0.252374,0.73058,-0.22701,0.70072,0.0464592,0.981146,0.0203618,-0.186492,0.128959,-0.0643088,0.499472,0.11707,0.956206,-0.0909499,0.252374,
161839.468587,-5.43929,2.3098,-2.22661,-3.40941,3.46611,-0.0693289,-0.00149195,0.556577,0.117094,0.956201,-0.0908579,0.252415,0.731846,-0.225245,0.6983,0.0804346,0.982337,0.0272638,-0.166736,0.128967,-0.0642961,0.499487,0.117094,0.956201,-0.0908579,0.252415,
161839.489741,-5.47274,2.29441,-2.26963,-3.46665,3.44179,-0.0693355,-0.00149165,0.556578,0.117059,0.956206,-0.0908953,0.252397,0.731696,-0.224878,0.698683,0.0828964,0.981546,0.0295449,-0.169771,0.128961,-0.0642914,0.499482,0.117059,0.956206,-0.0908953,0.252397,
161839.510791,-5.45312,2.25697,-2.26097,-3.44367,3.427,-0.0693376,-0.00149138,0.556578,0.117069,0.956207,-0.0909121,0.252383,0.731675,-0.224815,0.698563,0.0832336,0.98158,0.0301104,-0.169311,0.128955,-0.0642985,0.499479,0.117069,0.956207,-0.0909121,0.252383,
161839.531921,-5.60126,2.37075,-2.27561,-3.55448,3.65778,-0.0693321,-0.00149223,0.556576,0.117109,0.956207,-0.0908183,0.252402,0.730542,-0.226983,0.700648,0.0468793,0.981251,0.0205038,-0.185817,0.128962,-0.0642935,0.499477,0.117109,0.956207,-0.0908183,0.252402,
161839.552907,-5.42633,2.327,-2.22747,-3.42277,3.42117,-0.0694357,-0.0014842,0.556812,0.116858,0.956747,-0.0911322,0.250348,0.731806,-0.224859,0.698132,0.0855674,0.982082,0.0295233,-0.165294,0.128615,-0.0642791,0.498867,0.116858,0.956747,-0.0911322,0.250348,
161839.574049,-5.64014,2.34755,-2.29974,-3.5623,3.67382,-0.0693351,-0.00149377,0.556578,0.117107,0.956211,-0.0908874,0.252361,0.730551,-0.227008,0.700682,0.0459134,0.981,0.0213272,-0.187285,0.128952,-0.0643093,0.499468,0.117107,0.956211,-0.0908874,0.252361,
161839.595158,-5.37764,2.28032,-2.21623,-3.40902,3.37696,-0.0693344,-0.00148964,0.556577,0.117069,0.9562,-0.0908818,0.252423,0.73177,-0.224819,0.698127,0.0855682,0.981845,0.0303523,-0.166544,0.128964,-0.0642899,0.499492,0.117069,0.9562,-0.0908818,0.252423,
161839.616316,-5.40707,2.30468,-2.23137,-3.4219,3.40394,-0.0693353,-0.0014902,0.55659,0.117099,0.956221,-0.0908953,0.252326,0.731711,-0.224847,0.698552,0.0832015,0.981801,0.0294739,-0.168153,0.128947,-0.0643049,0.499465,0.117099,0.956221,-0.0908953,0.252326,
161839.637311,-5.42539,2.32084,-2.22116,-3.42044,3.43188,-0.0693356,-0.00148799,0.556575,0.117091,0.956206,-0.0908073,0.252415,0.731746,-0.225105,0.698145,0.0816655,0.982164,0.029182,-0.166831,0.128963,-0.0642802,0.49948,0.117091,0.956206,-0.0908073,0.252415,
161839.658458,-5.64134,2.34386,-2.29746,-3.56928,3.68261,-0.0693352,-0.00149349,0.55657,0.11707,0.9562,-0.0909453,0.252398,0.73058,-0.22701,0.700718,0.0465067,0.981129,0.0204433,-0.186559,0.128958,-0.064308,0.49948,0.11707,0.9562,-0.0909453,0.252398,
161839.679447,-5.62395,2.37712,-2.28277,-3.58608,3.66919,-0.0693363,-0.00149358,0.556576,0.117083,0.956209,-0.0908481,0.252394,0.730565,-0.227021,0.700731,0.0464874,0.981168,0.0206528,-0.186336,0.128959,-0.064292,0.499476,0.117083,0.956209,-0.0908481,0.252394,
161839.700454,-5.64955,2.36521,-2.29944,-3.593,3.6847,-0.0693333,-0.00149406,0.556576,0.117097,0.95621,-0.0908216,0.252394,0.730622,-0.227032,0.700791,0.0465858,0.981089,0.0206661,-0.186729,0.128961,-0.0642919,0.499474,0.117097,0.95621,-0.0908216,0.252394,
161839.721669,-5.64566,2.29417,-2.3075,-3.54132,3.68047,-0.0693369,-0.00149682,0.556583,0.117023,0.956228,-0.0908012,0.252368,0.730548,-0.227007,0.700683,0.045914,0.981005,0.0212228,-0.187271,0.128963,-0.064264,0.499467,0.117023,0.956228,-0.0908012,0.252368,
161839.743472,-5.67877,2.35376,-2.31278,-3.55782,3.7088,-0.0693597,-0.00147468,0.556536,0.116746,0.956204,-0.0912127,0.252435,0.730527,-0.226987,0.700652,0.0468492,0.981287,0.0207414,-0.185611,0.128961,-0.0642304,0.499478,0.116746,0.956204,-0.0912127,0.252435,
161839.764733,-5.59157,2.32164,-2.28372,-3.52822,3.64361,-0.0693353,-0.00148989,0.556579,0.117096,0.95622,-0.0908583,0.252343,0.730569,-0.227,0.700678,0.0459153,0.980966,0.0211051,-0.18749,0.128952,-0.0642953,0.499459,0.117096,0.95622,-0.0908583,0.252343,
161839.785882,-5.34356,2.30632,-2.20038,-3.40658,3.35367,-0.0693372,-0.0014865,0.556577,0.117151,0.956193,-0.0908636,0.252416,0.731707,-0.224544,0.698402,0.0875017,0.981932,0.029771,-0.165125,0.128953,-0.0643122,0.499489,0.117151,0.956193,-0.0908636,0.252416,
161839.806947,-5.66385,2.3303,-2.3057,-3.5631,3.6987,-0.0693596,-0.00146972,0.556536,0.116768,0.956198,-0.0911395,0.252477,0.730544,-0.226983,0.700651,0.0469242,0.981255,0.0205771,-0.185777,0.128967,-0.0642173,0.49949,0.116768,0.956198,-0.0911395,0.252477,
161839.827988,-5.65605,2.09684,-2.48665,-3.78782,3.50652,-0.0693333,-0.00149523,0.556578,0.117092,0.956208,-0.0908046,0.252408,0.729393,-0.22718,0.700196,0.0458255,0.9746,0.024584,-0.21783,0.128965,-0.0642872,0.49948,0.117092,0.956208,-0.0908046,0.252408,
161839.848999,-5.42022,2.28461,-2.23272,-3.46207,3.41044,-0.0693608,-0.00147005,0.556537,0.116776,0.956199,-0.0911414,0.252467,0.731715,-0.224853,0.698551,0.0830762,0.981805,0.029446,-0.168195,0.128964,-0.0642211,0.499486,0.116776,0.956199,-0.0911414,0.252467,
161839.870001,-5.64324,2.35107,-2.29295,-3.57084,3.68335,-0.0693637,-0.00146563,0.556535,0.116818,0.956194,-0.0910494,0.2525,0.730531,-0.226989,0.700663,0.0469129,0.981266,0.0207311,-0.185704,0.128964,-0.0642116,0.499491,0.116818,0.956194,-0.0910494,0.2525,
161839.891067,-5.63085,2.32527,-2.2928,-3.57566,3.66842,-0.0694391,-0.00148894,0.5568,0.116806,0.956727,-0.0910861,0.250466,0.730567,-0.227,0.700668,0.0458861,0.98097,0.021131,-0.18747,0.128634,-0.0642542,0.498899,0.116806,0.956727,-0.0910861,0.250466,
161839.912124,-5.43786,2.36857,-2.23138,-3.45286,3.43745,-0.0693361,-0.00149005,0.55658,0.117085,0.956199,-0.0908503,0.252429,0.731771,-0.224893,0.698508,0.0831817,0.982095,0.0282362,-0.166652,0.128963,-0.0642894,0.499495,0.117085,0.956199,-0.0908503,0.252429,
161839.933094,-5.39988,2.30193,-2.23879,-3.46149,3.38546,-0.0693314,-0.00149735,0.556574,0.117054,0.956202,-0.0909489,0.252398,0.731811,-0.224967,0.69843,0.0842582,0.981433,0.0296414,-0.169741,0.128963,-0.0643068,0.499484,0.117054,0.956202,-0.0909489,0.252398,
161839.954048,-5.61702,2.33512,-2.28887,-3.56041,3.65802,-0.0693308,-0.00149451,0.55658,0.117059,0.956206,-0.0909095,0.252395,0.73055,-0.227002,0.700685,0.0459424,0.980988,0.0212773,-0.187349,0.128964,-0.0642976,0.499485,0.117059,0.956206,-0.0909095,0.252395,
161839.975059,-5.60784,2.37682,-2.2806,-3.55823,3.66021,-0.0693279,-0.00148915,0.556576,0.117118,0.956205,-0.0908633,0.252388,0.730568,-0.227021,0.700727,0.0464594,0.981166,0.0205917,-0.186363,0.128962,-0.0643033,0.499475,0.117118,0.956205,-0.0908633,0.252388,
161839.996049,-5.42472,2.27854,-2.24805,-3.43268,3.40717,-0.0693322,-0.00149016,0.556572,0.117077,0.956197,-0.090789,0.252462,0.731674,-0.224812,0.698564,0.0832236,0.981579,0.0301093,-0.169322,0.128975,-0.0642731,0.499496,0.117077,0.956197,-0.090789,0.252462,
161840.016955,-5.4578,2.34279,-2.23665,-3.44657,3.44415,-0.0693295,-0.00149108,0.55658,0.117078,0.956217,-0.0908862,0.252351,0.731706,-0.22481,0.698352,0.084302,0.982174,0.029316,-0.165434,0.128959,-0.064296,0.499465,0.117078,0.956217,-0.0908862,0.252351,
161840.037869,-5.44145,2.24167,-2.22297,-3.43813,3.39066,-0.0693347,-0.00162652,0.556197,0.116023,0.955923,-0.0955504,0.25223,0.73168,-0.224787,0.698339,0.0841044,0.98193,0.0304297,-0.166777,0.128849,-0.0650561,0.499409,0.116023,0.955923,-0.0955504,0.25223,
161840.058778,-5.45142,2.28675,-2.26718,-3.43535,3.42581,-0.0693316,-0.00149497,0.556576,0.117045,0.956198,-0.0909768,0.252407,0.73181,-0.224968,0.698424,0.0842502,0.981457,0.0296545,-0.169603,0.128963,-0.0643074,0.499491,0.117045,0.956198,-0.0909768,0.252407,
161840.079715,-5.6538,2.35458,-2.2878,-3.58856,3.67907,-0.0693541,-0.00148269,0.556484,0.116494,0.95608,-0.092799,0.252446,0.730543,-0.226984,0.700644,0.0468123,0.981251,0.0206079,-0.185825,0.128926,-0.0644888,0.49956,0.116494,0.95608,-0.092799,0.252446,
161840.100629,-5.67101,2.344,-2.31429,-3.57784,3.69519,-0.0693319,-0.00149,0.556578,0.117104,0.956211,-0.0908679,0.252368,0.730568,-0.226999,0.700669,0.0458966,0.980974,0.0210981,-0.187453,0.128957,-0.0643003,0.499469,0.117104,0.956211,-0.0908679,0.252368,
161840.121608,-5.56809,2.31562,-2.26448,-3.53635,3.62614,-0.0693598,-0.00146731,0.556539,0.116773,0.956208,-0.0911285,0.252441,0.730528,-0.22697,0.700597,0.0462526,0.981077,0.0212021,-0.186813,0.128962,-0.0642145,0.499477,0.116773,0.956208,-0.0911285,0.252441,
161840.142587,-5.43063,2.29568,-2.23018,-3.45831,3.41311,-0.0694388,-0.00148847,0.556807,0.116827,0.956739,-0.0911336,0.250392,0.731679,-0.224781,0.698341,0.0841674,0.981931,0.0303766,-0.166748,0.128621,-0.0642721,0.49888,0.116827,0.956739,-0.0911336,0.250392,
161840.163598,-5.57227,2.34692,-2.26571,-3.54628,3.63474,-0.0693579,-0.00146778,0.556537,0.116788,0.956188,-0.0911953,0.252484,0.73058,-0.227007,0.700723,0.046584,0.981127,0.0204892,-0.186549,0.128965,-0.0642345,0.499498,0.116788,0.956188,-0.0911953,0.252484,
161840.184490,-5.39116,2.3284,-2.21856,-3.45376,3.38268,-0.0693338,-0.00149282,0.556582,0.117085,0.956208,-0.0908292,0.252404,0.731704,-0.22454,0.698403,0.0875017,0.981924,0.0296956,-0.165187,0.128963,-0.0642878,0.499485,0.117085,0.956208,-0.0908292,0.252404,
161840.205503,-5.60255,2.33996,-2.27954,-3.55397,3.65729,-0.0693315,-0.00149372,0.556574,0.117071,0.956201,-0.090911,0.252405,0.730582,-0.227011,0.700717,0.0464539,0.981141,0.0204341,-0.186514,0.128963,-0.0643012,0.499484,0.117071,0.956201,-0.090911,0.252405,
161840.226625,-5.46261,2.2863,-2.26236,-3.45923,3.42986,-0.0693332,-0.00149276,0.556579,0.117088,0.956201,-0.0909349,0.252392,0.731677,-0.224812,0.698563,0.0832625,0.981576,0.030142,-0.169312,0.128957,-0.0643115,0.499485,0.117088,0.956201,-0.0909349,0.252392,
161840.248160,-5.61028,2.36114,-2.28072,-3.56256,3.66187,-0.0693312,-0.00149164,0.556577,0.117051,0.956212,-0.0908744,0.25239,0.730566,-0.227013,0.70073,0.0464881,0.981173,0.020557,-0.186324,0.128966,-0.0642841,0.499476,0.117051,0.956212,-0.0908744,0.25239,
161840.269039,-5.39203,2.31321,-2.21902,-3.46066,3.39586,-0.0693303,-0.00148992,0.556583,0.1171,0.956225,-0.0907866,0.252347,0.731771,-0.224941,0.698584,0.0825367,0.981807,0.029061,-0.168517,0.12896,-0.0642815,0.499458,0.1171,0.956225,-0.0907866,0.252347,
161840.290019,-5.62698,2.35984,-2.28579,-3.58021,3.67177,-0.0693347,-0.00149251,0.556575,0.117062,0.956199,-0.0909596,0.252402,0.730563,-0.227021,0.700731,0.0465254,0.981169,0.0205352,-0.186335,0.128959,-0.0643073,0.499487,0.117062,0.956199,-0.0909596,0.252402,
161840.310994,-5.5933,2.3358,-2.27616,-3.57291,3.63769,-0.0693323,-0.00149411,0.556575,0.117073,0.956208,-0.0908489,0.2524,0.730609,-0.227014,0.70075,0.0459914,0.98093,0.0214363,-0.187619,0.128965,-0.064289,0.499478,0.117073,0.956208,-0.0908489,0.2524,
161840.332840,-5.66352,2.33982,-2.31165,-3.5634,3.69587,-0.0693341,-0.00149584,0.556568,0.117079,0.956186,-0.0909295,0.252455,0.730623,-0.227035,0.700789,0.0465454,0.981101,0.020719,-0.186668,0.128965,-0.0643099,0.499501,0.117079,0.956186,-0.0909295,0.252455,
161840.353971,-5.39049,2.28289,-2.22339,-3.42156,3.39378,-0.0693352,-0.00149085,0.556579,0.11709,0.956215,-0.0909453,0.252331,0.731719,-0.224851,0.698548,0.0831032,0.981803,0.0294756,-0.16819,0.128947,-0.0643131,0.499461,0.11709,0.956215,-0.0909453,0.252331,
161840.375038,-5.47149,2.33184,-2.24959,-3.45217,3.4635,-0.0693366,-0.00149411,0.556586,0.117074,0.956223,-0.0908281,0.252351,0.731774,-0.224896,0.698512,0.0831731,0.982093,0.0283003,-0.166658,0.128955,-0.0642852,0.499466,0.117074,0.956223,-0.0908281,0.252351,
161840.396100,-5.5976,2.34509,-2.27802,-3.55028,3.65345,-0.0693322,-0.00149053,0.556587,0.117111,0.956214,-0.0909277,0.252335,0.730582,-0.227007,0.700729,0.0464814,0.981129,0.0205032,-0.18656,0.128949,-0.0643165,0.499469,0.117111,0.956214,-0.0909277,0.252335,
161840.417169,-5.47071,2.30347,-2.25048,-3.42845,3.45258,-0.0693337,-0.00149148,0.556576,0.117073,0.956202,-0.0909641,0.252383,0.731812,-0.224859,0.698124,0.0855436,0.982088,0.0295415,-0.165268,0.128956,-0.0643113,0.49948,0.117073,0.956202,-0.0909641,0.252383,
161840.438235,-5.58228,2.33641,-2.26919,-3.56352,3.64,-0.0693329,-0.0014912,0.556581,0.117081,0.956211,-0.0907951,0.252407,0.730625,-0.227031,0.700792,0.0465644,0.981101,0.0207248,-0.186662,0.128966,-0.0642773,0.499482,0.117081,0.956211,-0.0907951,0.252407,
161840.459459,-5.64091,2.32599,-2.3029,-3.53537,3.68466,-0.0693309,-0.00149205,0.556572,0.1171,0.956208,-0.0908898,0.252374,0.730566,-0.227019,0.700729,0.0465101,0.981168,0.0206179,-0.186336,0.128958,-0.0643057,0.499468,0.1171,0.956208,-0.0908898,0.252374,
161840.480636,-5.56092,2.37979,-2.25483,-3.56822,3.62798,-0.0693294,-0.00149366,0.556576,0.117096,0.956208,-0.090902,0.252373,0.730583,-0.227016,0.700719,0.0464084,0.981139,0.0204085,-0.186538,0.128959,-0.0643082,0.499472,0.117096,0.956208,-0.090902,0.252373,
161840.501766,-5.60238,2.3801,-2.27589,-3.5666,3.6533,-0.0693598,-0.00146911,0.556542,0.116791,0.956203,-0.091182,0.252431,0.730566,-0.227018,0.700728,0.046586,0.981148,0.0206624,-0.186417,0.128957,-0.0642346,0.49948,0.116791,0.956203,-0.091182,0.252431,
161840.522787,-5.66095,2.32931,-2.30802,-3.54907,3.6995,-0.0693329,-0.00149523,0.556571,0.117042,0.956201,-0.0908282,0.252451,0.730541,-0.226983,0.700647,0.0468716,0.981251,0.0205067,-0.185822,0.128975,-0.0642741,0.499493,0.117042,0.956201,-0.0908282,0.252451,
161840.543635,-5.64355,2.33229,-2.29995,-3.54242,3.68709,-0.0693382,-0.0014948,0.556566,0.117046,0.956184,-0.0908977,0.252489,0.730546,-0.226985,0.700651,0.0468339,0.981249,0.0205294,-0.185838,0.12897,-0.06429,0.499509,0.117046,0.956184,-0.0908977,0.252489,
161840.564497,-5.62507,2.40037,-2.28678,-3.58029,3.67214,-0.0693336,-0.00149272,0.556578,0.11708,0.956199,-0.0908703,0.252427,0.730576,-0.22701,0.700721,0.0464808,0.981138,0.0203875,-0.186528,0.128965,-0.0642946,0.499494,0.11708,0.956199,-0.0908703,0.252427,
161840.585369,-5.62893,2.35362,-2.28987,-3.58668,3.66331,-0.0693336,-0.00149392,0.55658,0.11707,0.956206,-0.0908334,0.252416,0.730552,-0.227008,0.70068,0.0459346,0.980977,0.021385,-0.187396,0.128966,-0.0642842,0.499487,0.11707,0.956206,-0.0908334,0.252416,
161840.606317,-5.66099,2.33106,-2.29803,-3.60201,3.69292,-0.069333,-0.00149264,0.556567,0.11705,0.956197,-0.0910251,0.252392,0.730565,-0.22702,0.700731,0.0465139,0.981175,0.0205906,-0.186301,0.128958,-0.0643173,0.49948,0.11705,0.956197,-0.0910251,0.252392,
161840.627359,-5.38874,2.31974,-2.20993,-3.43882,3.39222,-0.0693361,-0.00150427,0.556503,0.116637,0.95609,-0.0926777,0.252388,0.731897,-0.225024,0.698395,0.0839431,0.981962,0.0281648,-0.167067,0.128926,-0.0645358,0.499547,0.116637,0.95609,-0.0926777,0.252388,
161840.648296,-5.38583,2.35129,-2.20158,-3.44367,3.39021,-0.0693584,-0.00147381,0.556539,0.116744,0.956193,-0.0911436,0.252504,0.731696,-0.224805,0.698369,0.0844948,0.982168,0.029389,-0.165358,0.128974,-0.0642137,0.499504,0.116744,0.956193,-0.0911436,0.252504,
161840.669207,-5.6379,2.38278,-2.29303,-3.57409,3.67978,-0.0693321,-0.00149201,0.556579,0.117082,0.956213,-0.090934,0.252347,0.730572,-0.227018,0.700725,0.0465639,0.981164,0.0205723,-0.186349,0.128954,-0.0643087,0.499467,0.117082,0.956213,-0.090934,0.252347,
161840.690197,-5.54981,2.33529,-2.24854,-3.5639,3.61849,-0.0693321,-0.00149201,0.556579,0.117082,0.956213,-0.090934,0.252347,0.730572,-0.227018,0.700725,0.0465639,0.981164,0.0205723,-0.186349,0.128954,-0.0643087,0.499467,0.117082,0.956213,-0.090934,0.252347,
161840.711323,-5.48647,2.30317,-2.27485,-3.44213,3.45912,-0.0693625,-0.00146758,0.556543,0.116756,0.956206,-0.0912002,0.252428,0.73186,-0.22502,0.69839,0.084064,0.981671,0.0290294,-0.168561,0.128957,-0.0642244,0.499481,0.116756,0.956206,-0.0912002,0.252428,
161840.732493,-5.37712,2.31716,-2.21598,-3.46666,3.37872,-0.0693331,-0.00149141,0.556586,0.117081,0.956224,-0.0908831,0.252326,0.731862,-0.224987,0.698408,0.0838904,0.981704,0.0292501,-0.168418,0.128952,-0.0642969,0.49946,0.117081,0.956224,-0.0908831,0.252326,
161840.754476,-5.75814,2.25429,-2.28861,-3.57819,3.65646,-0.0691358,-0.000799892,0.556296,0.11873,0.954983,-0.106378,0.250188,0.730566,-0.226994,0.700674,0.0459133,0.980961,0.0211127,-0.187515,0.128008,-0.0675321,0.499675,0.11873,0.954983,-0.106378,0.250188,
161840.776120,-5.42127,2.39746,-2.23924,-3.44355,3.45099,-0.0694076,-0.00167502,0.55695,0.11606,0.957101,-0.0862933,0.251079,0.731691,-0.224802,0.698362,0.0844666,0.982179,0.0294713,-0.165293,0.12903,-0.0631361,0.498898,0.11606,0.957101,-0.0862933,0.251079,
161840.797556,-5.37296,2.337,-2.20901,-3.43731,3.39259,-0.0693325,-0.00149718,0.556573,0.117053,0.956206,-0.0908823,0.252406,0.731895,-0.225024,0.698407,0.0839309,0.981961,0.0281561,-0.167081,0.128966,-0.0642921,0.49948,0.117053,0.956206,-0.0908823,0.252406,
161840.818438,-5.41082,2.28464,-2.24078,-3.42916,3.39603,-0.0693302,-0.00149289,0.55657,0.117079,0.956198,-0.0908907,0.252421,0.731678,-0.22481,0.698572,0.0832429,0.981574,0.0301508,-0.169332,0.128967,-0.0642988,0.499485,0.117079,0.956198,-0.0908907,0.252421,
161840.839514,-5.66017,2.38312,-2.30743,-3.5675,3.69765,-0.0693335,-0.00149063,0.556581,0.117084,0.956206,-0.0909223,0.252377,0.730581,-0.227015,0.700718,0.0464663,0.981143,0.0203726,-0.186506,0.128956,-0.0643055,0.49948,0.117084,0.956206,-0.0909223,0.252377,
161840.860375,-5.55688,2.36386,-2.25813,-3.53565,3.62615,-0.0693384,-0.00149459,0.556576,0.117078,0.956204,-0.0908241,0.252424,0.730571,-0.227028,0.700725,0.0464322,0.981177,0.0206758,-0.186299,0.128962,-0.0642856,0.499487,0.117078,0.956204,-0.0908241,0.252424,
161840.881376,-5.45733,2.4152,-2.24162,-3.46523,3.44285,-0.0693321,-0.00149062,0.556581,0.117112,0.956211,-0.090879,0.252362,0.731865,-0.224934,0.698302,0.0846156,0.982008,0.0283855,-0.166418,0.128955,-0.0643061,0.49947,0.117112,0.956211,-0.090879,0.252362,
161840.902249,-5.3923,2.40928,-2.21868,-3.45064,3.45869,-0.0693541,-0.00174885,0.557043,0.116552,0.957268,-0.0848036,0.250723,0.731779,-0.22515,0.698149,0.0816394,0.98238,0.0284564,-0.165695,0.129051,-0.0630663,0.498727,0.116552,0.957268,-0.0848036,0.250723,
161840.923223,-5.39575,2.34784,-2.22498,-3.44371,3.39985,-0.069335,-0.00149177,0.556582,0.117126,0.956216,-0.0907842,0.252371,0.731732,-0.224912,0.698667,0.0828643,0.981782,0.0286546,-0.168572,0.128955,-0.0642918,0.499467,0.117126,0.956216,-0.0907842,0.252371,
161840.944117,-5.58134,2.4261,-2.28867,-3.59082,3.68186,-0.0693572,-0.00175126,0.557033,0.116506,0.957271,-0.0847901,0.250738,0.730578,-0.227013,0.700718,0.0465074,0.981137,0.0204869,-0.186516,0.129055,-0.0630492,0.498722,0.116506,0.957271,-0.0847901,0.250738,
161840.965091,-5.61904,2.42598,-2.2975,-3.58881,3.69653,-0.0694048,-0.00165832,0.557357,0.116359,0.957791,-0.0869378,0.248068,0.730565,-0.227011,0.700733,0.0465576,0.981156,0.0206122,-0.18639,0.128591,-0.0633839,0.498091,0.116359,0.957791,-0.0869378,0.248068,
161840.986084,-5.46497,2.33121,-2.24814,-3.42178,3.45794,-0.0693585,-0.00146156,0.556547,0.11682,0.956206,-0.0912581,0.252379,0.731766,-0.224889,0.698507,0.0831947,0.9821,0.0284199,-0.166586,0.128945,-0.0642542,0.499471,0.11682,0.956206,-0.0912581,0.252379,
